name,ligID,targetID_vina,instance_vina,vina,targetID_dsx,instance_dsx,dsx,rmsd_vina_dsx,consensus
ZINC000000000869,lig0322,target001,vina,-6.851,target001,vina,-87.228,0.000,True
ZINC000000000882,lig0323,target001,vina,-4.989,target001,vina,-52.736,12.944,False
ZINC000000000883,lig0324,target001,vina,-8.315,target001,vina,-87.302,4.177,False
ZINC000000000886,lig0325,target001,dock,-7.762,target001,dock,-77.173,0.000,True
ZINC000000000887,lig0326,target001,dock,-6.337,target001,autodock,-58.683,21.032,False
ZINC000000000888,lig0327,target001,autodock,-8.744,target001,vina,-95.534,20.412,False
ZINC000000000889,lig0328,target001,vina,-8.150,target001,dock,-93.790,3.646,False
ZINC000000000903,lig0329,target001,vina,-9.154,target001,autodock,-92.517,4.180,False
ZINC000000000905,lig0330,target001,vina,-5.283,target001,dock,-66.860,3.844,False
ZINC000000000913,lig0331,target001,autodock,-6.635,target001,autodock,-69.707,0.642,True
ZINC000000000915,lig0332,target001,vina,-6.143,target001,dock,-71.981,19.961,False
ZINC000000000939,lig0333,target001,dock,-7.272,target001,autodock,-75.889,3.940,False
ZINC000000000941,lig0334,target001,autodock,-7.528,target001,dock,-100.209,6.079,False
ZINC000000000945,lig0335,target001,autodock,-8.760,target001,autodock,-118.075,0.000,True
ZINC000000000947,lig0336,target001,autodock,-8.688,target001,vina,-120.122,0.006,True
ZINC000000000948,lig0337,target001,autodock,-8.623,target001,autodock,-104.674,3.787,False
ZINC000000000949,lig0338,target001,dock,-6.343,target001,autodock,-67.029,4.047,False
ZINC000000000954,lig0339,target001,vina,-7.992,target001,vina,-94.168,2.939,False
ZINC000000000957,lig0340,target001,vina,-8.284,target001,vina,-98.294,0.000,True
ZINC000000000961,lig0341,target001,vina,-7.621,target001,vina,-90.934,2.512,False
ZINC000000000964,lig0342,target001,vina,-6.696,target001,vina,-84.540,2.639,False
ZINC000000000974,lig0343,target001,autodock,-6.941,target001,vina,-86.467,4.008,False
ZINC000000000975,lig0344,target001,vina,-7.918,target001,autodock,-93.959,2.130,False
ZINC000000000978,lig0345,target001,autodock,-8.973,target001,autodock,-87.173,2.363,False
ZINC000000000985,lig0346,target001,vina,-6.866,target001,vina,-75.664,0.000,True
ZINC000000001003,lig0347,target001,autodock,-8.065,target001,autodock,-98.353,0.000,True
ZINC000000001008,lig0348,target001,autodock,-7.505,target001,dock,-72.470,2.970,False
ZINC000000001009,lig0349,target001,vina,-9.142,target001,autodock,-110.297,0.096,True
ZINC000000001012,lig0350,target001,vina,-9.480,target001,vina,-88.701,0.000,True
ZINC000000001030,lig0351,target001,vina,-9.053,target001,autodock,-98.159,4.411,False
ZINC000000001034,lig0352,target001,vina,-6.799,target001,vina,-100.615,2.722,False
ZINC000000001035,lig0353,target001,vina,-4.973,target001,autodock,-58.088,21.985,False
ZINC000000001037,lig0354,target001,vina,-7.806,target001,vina,-99.854,0.000,True
ZINC000000001038,lig0355,target001,autodock,-7.849,target001,autodock,-110.392,0.000,True
ZINC000000001043,lig0356,target001,dock,-6.817,target001,dock,-90.927,0.000,True
ZINC000000001045,lig0357,target001,dock,-5.667,target001,autodock,-55.767,20.751,False
ZINC000000001046,lig0358,target001,autodock,-7.266,target001,vina,-85.011,6.833,False
ZINC000000001048,lig0359,target001,autodock,-7.040,target001,dock,-87.678,3.296,False
ZINC000000001049,lig0360,target001,vina,-6.604,target001,dock,-74.510,1.780,True
ZINC000000001052,lig0361,target001,vina,-6.525,target001,vina,-58.286,0.000,True
ZINC000000001059,lig0362,target001,autodock,-7.085,target001,autodock,-59.878,21.190,False
ZINC000000001063,lig0363,target001,dock,-6.815,target001,dock,-84.592,0.000,True
ZINC000000001071,lig0364,target001,vina,-7.747,target001,autodock,-90.028,3.526,False
ZINC000000001074,lig0365,target001,autodock,-7.243,target001,autodock,-104.603,4.563,False
ZINC000000001075,lig0366,target001,dock,-7.015,target001,dock,-72.558,3.793,False
ZINC000000001077,lig0367,target001,vina,-8.834,target001,autodock,-106.000,4.989,False
ZINC000000001080,lig0368,target001,autodock,-6.887,target001,dock,-70.893,18.532,False
ZINC000000001082,lig0369,target001,vina,-4.719,target001,vina,-52.332,20.362,False
ZINC000000001083,lig0370,target001,autodock,-7.187,target001,autodock,-89.586,13.280,False
ZINC000000001084,lig0371,target001,autodock,-6.049,target001,autodock,-77.606,3.594,False
ZINC000000001091,lig0372,target001,dock,-5.040,target001,dock,-73.706,0.000,True
ZINC000000001093,lig0373,target001,autodock,-6.095,target001,autodock,-61.175,15.931,False
ZINC000000001095,lig0374,target001,vina,-7.685,target001,vina,-78.978,0.000,True
ZINC000000001097,lig0375,target001,autodock,-7.879,target001,vina,-94.504,2.362,False
ZINC000000001098,lig0376,target001,autodock,-7.233,target001,vina,-61.746,3.011,False
ZINC000000001102,lig0377,target001,vina,-7.469,target001,autodock,-87.015,4.867,False
ZINC000000001112,lig0378,target001,vina,-7.137,target001,vina,-100.020,0.000,True
ZINC000000001122,lig0379,target001,autodock,-6.793,target001,autodock,-56.886,13.019,False
ZINC000000001130,lig0380,target001,vina,-7.218,target001,dock,-60.444,19.260,False
ZINC000000001131,lig0381,target001,vina,-6.955,target001,dock,-64.131,18.938,False
ZINC000000001132,lig0382,target001,autodock,-6.382,target001,vina,-48.382,2.821,False
ZINC000000001136,lig0383,target001,vina,-7.156,target001,vina,-78.943,2.021,False
ZINC000000001137,lig0384,target001,vina,-8.623,target001,autodock,-109.856,4.689,False
ZINC000000001142,lig0385,target001,vina,-6.161,target001,vina,-62.833,0.000,True
ZINC000000001143,lig0386,target001,autodock,-8.225,target001,vina,-71.519,6.188,False
ZINC000000001145,lig0387,target001,vina,-7.435,target001,dock,-83.808,21.783,False
ZINC000000001148,lig0388,target001,vina,-8.337,target001,autodock,-106.788,0.411,True
ZINC000000001150,lig0389,target001,autodock,-8.259,target001,autodock,-107.409,0.000,True
ZINC000000001156,lig0390,target001,dock,-6.978,target001,autodock,-77.909,5.833,False
ZINC000000001157,lig0391,target001,vina,-6.330,target001,autodock,-82.178,2.977,False
ZINC000000001161,lig0392,target001,dock,-7.146,target001,vina,-75.789,2.409,False
ZINC000000001162,lig0393,target001,autodock,-9.587,target001,autodock,-91.248,0.000,True
ZINC000000001164,lig0394,target001,vina,-9.474,target001,vina,-86.053,0.000,True
ZINC000000001165,lig0395,target001,vina,-8.727,target001,vina,-92.451,4.075,False
ZINC000000001167,lig0396,target001,dock,-7.667,target001,vina,-91.349,5.965,False
ZINC000000001170,lig0397,target001,dock,-7.040,target001,dock,-72.508,0.000,True
ZINC000000001171,lig0398,target001,autodock,-8.303,target001,autodock,-109.192,0.000,True
ZINC000000001178,lig0399,target001,autodock,-7.454,target001,dock,-78.537,2.426,False
ZINC000000001180,lig0400,target001,vina,-7.477,target001,vina,-82.840,0.000,True
ZINC000000001181,lig0401,target001,autodock,-8.030,target001,autodock,-94.399,0.000,True
ZINC000000001184,lig0402,target001,autodock,-7.683,target001,autodock,-89.554,5.550,False
ZINC000000001185,lig0403,target001,vina,-7.221,target001,vina,-92.170,0.000,True
ZINC000000001188,lig0404,target001,vina,-8.616,target001,vina,-99.654,0.000,True
ZINC000000001189,lig0405,target001,vina,-7.241,target001,vina,-85.061,4.767,False
ZINC000000001193,lig0406,target001,vina,-8.623,target001,autodock,-89.650,5.259,False
ZINC000000001199,lig0407,target001,autodock,-8.371,target001,autodock,-89.019,1.928,True
ZINC000000001207,lig0408,target001,autodock,-8.087,target001,autodock,-93.373,4.942,False
ZINC000000001208,lig0409,target001,autodock,-6.859,target001,vina,-79.532,3.276,False
ZINC000000001209,lig0410,target001,dock,-7.455,target001,dock,-60.554,0.000,True
ZINC000000001213,lig0411,target001,vina,-8.331,target001,vina,-111.569,0.000,True
ZINC000000001214,lig0412,target001,vina,-8.922,target001,autodock,-108.912,4.822,False
ZINC000000001217,lig0413,target001,autodock,-6.514,target001,dock,-76.576,20.822,False
ZINC000000001218,lig0414,target001,vina,-8.090,target001,dock,-91.911,21.319,False
ZINC000000001220,lig0415,target001,autodock,-5.874,target001,dock,-65.905,4.481,False
ZINC000000001228,lig0416,target001,autodock,-9.286,target001,autodock,-93.227,0.000,True
ZINC000000001233,lig0417,target001,vina,-8.154,target001,dock,-78.266,21.314,False
ZINC000000001234,lig0418,target001,vina,-4.834,target001,dock,-48.831,21.801,False
ZINC000000001236,lig0419,target001,vina,-9.051,target001,autodock,-89.566,3.700,False
ZINC000000001237,lig0420,target001,autodock,-7.652,target001,autodock,-75.910,0.001,True
ZINC000000001241,lig0421,target001,dock,-5.697,target001,dock,-48.421,0.000,True
ZINC000000001242,lig0422,target001,vina,-5.943,target001,vina,-64.999,4.846,False
ZINC000000001244,lig0423,target001,vina,-9.044,target001,autodock,-117.389,7.696,False
ZINC000000001250,lig0424,target001,autodock,-7.019,target001,autodock,-101.061,0.000,True
ZINC000000001251,lig0425,target001,autodock,-8.063,target001,autodock,-88.404,5.252,False
ZINC000000001255,lig0426,target001,autodock,-6.543,target001,autodock,-94.465,0.000,True
ZINC000000001258,lig0427,target001,vina,-9.223,target001,vina,-96.930,5.128,False
ZINC000000001259,lig0428,target001,vina,-6.115,target001,dock,-72.478,20.403,False
ZINC000000001261,lig0429,target001,autodock,-9.205,target001,autodock,-96.560,1.958,True
ZINC000000001264,lig0430,target001,autodock,-5.464,target001,dock,-55.458,18.445,False
ZINC000000001268,lig0431,target001,autodock,-7.027,target001,vina,-95.580,1.885,True
ZINC000000001270,lig0432,target001,vina,-6.700,target001,dock,-70.694,3.903,False
ZINC000000001276,lig0433,target001,autodock,-6.372,target001,autodock,-52.640,4.541,False
ZINC000000001279,lig0434,target001,autodock,-7.015,target001,autodock,-63.433,0.000,True
ZINC000000001280,lig0435,target001,dock,-6.419,target001,vina,-53.203,3.963,False
ZINC000000001288,lig0436,target001,vina,-5.275,target001,vina,-79.623,21.573,False
ZINC000000001289,lig0437,target001,vina,-3.512,target001,dock,-52.714,20.677,False
ZINC000000001290,lig0438,target001,vina,-7.519,target001,vina,-89.897,0.000,True
ZINC000000001295,lig0439,target001,vina,-7.395,target001,vina,-87.639,0.000,True
ZINC000000001296,lig0440,target001,autodock,-9.302,target001,autodock,-98.610,0.062,True
ZINC000000001297,lig0441,target001,vina,-6.731,target001,autodock,-98.764,15.106,False
ZINC000000001299,lig0442,target001,dock,-6.584,target001,autodock,-70.398,4.093,False
ZINC000000001306,lig0443,target001,vina,-9.002,target001,autodock,-79.118,3.543,False
ZINC000000001307,lig0444,target001,dock,-5.033,target001,dock,-51.472,20.554,False
ZINC000000001308,lig0445,target001,vina,-6.677,target001,vina,-87.209,3.791,False
ZINC000000001311,lig0446,target001,vina,-7.718,target001,vina,-81.956,0.000,True
ZINC000000001318,lig0447,target001,vina,-8.181,target001,vina,-59.124,0.000,True
ZINC000000001322,lig0448,target001,vina,-8.248,target001,vina,-81.778,19.995,False
ZINC000000001324,lig0449,target001,vina,-6.598,target001,autodock,-75.704,3.266,False
ZINC000000001327,lig0450,target001,autodock,-7.531,target001,autodock,-91.640,5.477,False
ZINC000000001329,lig0451,target001,vina,-7.614,target001,autodock,-107.000,4.724,False
ZINC000000001332,lig0452,target001,autodock,-7.031,target001,vina,-85.586,5.136,False
ZINC000000001338,lig0453,target001,dock,-8.799,target001,dock,-98.115,0.000,True
ZINC000000001340,lig0454,target001,dock,-6.187,target001,dock,-55.470,4.793,False
ZINC000000001347,lig0455,target001,dock,-5.894,target001,dock,-79.202,0.000,True
ZINC000000001350,lig0456,target001,vina,-4.727,target001,vina,-49.303,16.154,False
ZINC000000001356,lig0457,target001,vina,-6.593,target001,autodock,-93.566,5.595,False
ZINC000000001360,lig0458,target001,dock,-8.247,target001,dock,-99.220,0.000,True
ZINC000000001369,lig0459,target001,vina,-7.866,target001,autodock,-107.437,0.718,True
ZINC000000001370,lig0460,target001,autodock,-8.608,target001,dock,-97.854,20.659,False
ZINC000000001375,lig0461,target001,autodock,-9.109,target001,autodock,-102.390,0.000,True
ZINC000000001379,lig0462,target001,dock,-6.898,target001,vina,-92.136,0.658,True
ZINC000000001385,lig0463,target001,vina,-6.272,target001,autodock,-60.182,4.616,False
ZINC000000001391,lig0464,target001,autodock,-7.831,target001,autodock,-113.369,0.000,True
ZINC000000001395,lig0465,target001,autodock,-6.220,target001,autodock,-98.811,0.000,True
ZINC000000001400,lig0466,target001,dock,-5.992,target001,vina,-80.143,0.594,True
ZINC000000001402,lig0467,target001,autodock,-8.280,target001,autodock,-105.029,6.387,False
ZINC000000001411,lig0468,target001,vina,-6.849,target001,vina,-68.661,4.827,False
ZINC000000001419,lig0469,target001,autodock,-8.528,target001,vina,-85.239,0.120,True
ZINC000000001420,lig0470,target001,autodock,-7.932,target001,autodock,-106.410,0.000,True
ZINC000000001423,lig0471,target001,vina,-6.340,target001,dock,-61.278,19.851,False
ZINC000000001432,lig0472,target001,vina,-7.231,target001,autodock,-98.343,5.352,False
ZINC000000001435,lig0473,target001,vina,-6.708,target001,dock,-81.174,20.545,False
ZINC000000001436,lig0474,target001,vina,-6.738,target001,vina,-79.491,0.000,True
ZINC000000001437,lig0475,target001,vina,-7.509,target001,vina,-89.769,4.569,False
ZINC000000001443,lig0476,target001,autodock,-6.573,target001,vina,-82.075,2.721,False
ZINC000000001445,lig0477,target001,vina,-6.985,target001,vina,-85.474,0.000,True
ZINC000000001447,lig0478,target001,vina,-6.244,target001,vina,-69.579,0.000,True
ZINC000000001448,lig0479,target001,vina,-6.205,target001,vina,-83.532,0.000,True
ZINC000000001451,lig0480,target001,vina,-4.999,target001,autodock,-52.676,14.188,False
ZINC000000001454,lig0481,target001,vina,-6.140,target001,dock,-60.939,21.264,False
ZINC000000001457,lig0482,target001,dock,-7.104,target001,dock,-85.544,5.261,False
ZINC000000001459,lig0483,target001,autodock,-8.416,target001,dock,-80.316,18.023,False
ZINC000000001465,lig0484,target001,autodock,-8.545,target001,vina,-113.136,1.231,True
ZINC000000001468,lig0485,target001,dock,-5.728,target001,autodock,-60.482,21.026,False
ZINC000000001501,lig0486,target001,vina,-6.931,target001,vina,-85.736,0.000,True
ZINC000000001506,lig0487,target001,vina,-6.319,target001,vina,-72.510,2.724,False
ZINC000000001517,lig0488,target001,vina,-7.794,target001,autodock,-86.571,4.768,False
ZINC000000001522,lig0489,target001,dock,-6.936,target001,dock,-69.017,4.407,False
ZINC000000001531,lig0490,target001,vina,-6.366,target001,vina,-68.189,26.842,False
ZINC000000001532,lig0491,target001,vina,-6.777,target001,dock,-75.700,20.270,False
ZINC000000001536,lig0492,target001,vina,-8.066,target001,vina,-101.617,0.000,True
ZINC000000001544,lig0493,target001,autodock,-7.218,target001,autodock,-89.714,0.000,True
ZINC000000001547,lig0494,target001,dock,-6.252,target001,vina,-75.893,9.043,False
ZINC000000001551,lig0495,target001,autodock,-7.764,target001,autodock,-91.516,7.376,False
ZINC000000001553,lig0496,target001,vina,-8.418,target001,vina,-84.397,3.825,False
ZINC000000001563,lig0497,target001,vina,-7.767,target001,autodock,-80.500,21.407,False
ZINC000000001564,lig0498,target001,autodock,-6.534,target001,vina,-75.281,5.355,False
ZINC000000001568,lig0499,target001,autodock,-9.398,target001,autodock,-115.510,0.000,True
ZINC000000001574,lig0500,target001,autodock,-6.859,target001,dock,-57.645,20.205,False
ZINC000000001575,lig0501,target001,vina,-6.441,target001,autodock,-58.683,5.391,False
ZINC000000001580,lig0502,target001,vina,-5.911,target001,dock,-70.708,22.061,False
ZINC000000001581,lig0503,target001,vina,-6.441,target001,vina,-115.751,8.113,False
ZINC000000001582,lig0504,target001,autodock,-6.278,target001,autodock,-88.374,0.000,True
ZINC000000001591,lig0505,target001,vina,-7.369,target001,vina,-79.042,4.365,False
ZINC000000001615,lig0506,target001,vina,-6.659,target001,vina,-111.777,0.000,True
ZINC000000001626,lig0507,target001,vina,-7.916,target001,dock,-91.506,0.822,True
ZINC000000001627,lig0508,target001,dock,-7.075,target001,dock,-68.613,20.029,False
ZINC000000001634,lig0509,target001,vina,-7.114,target001,vina,-95.981,7.161,False
ZINC000000001637,lig0510,target001,autodock,-8.194,target001,vina,-78.809,3.298,False
ZINC000000001645,lig0511,target001,vina,-8.347,target001,vina,-102.426,0.000,True
ZINC000000001654,lig0512,target001,vina,-7.889,target001,dock,-96.449,6.858,False
ZINC000000001658,lig0513,target001,vina,-6.547,target001,autodock,-73.635,3.020,False
ZINC000000001660,lig0514,target001,dock,-5.803,target001,vina,-56.601,20.546,False
ZINC000000001673,lig0515,target001,vina,-6.261,target001,vina,-83.766,3.337,False
ZINC000000001689,lig0516,target001,autodock,-5.468,target001,vina,-77.108,4.391,False
ZINC000000001690,lig0517,target001,vina,-7.323,target001,vina,-77.286,6.545,False
ZINC000000001714,lig0518,target001,dock,-6.106,target001,dock,-97.430,0.000,True
ZINC000000001718,lig0519,target001,vina,-6.947,target001,vina,-75.190,0.000,True
ZINC000000001720,lig0520,target001,dock,-6.223,target001,vina,-59.131,20.397,False
ZINC000000001725,lig0521,target001,autodock,-8.482,target001,autodock,-90.583,5.957,False
ZINC000000001728,lig0522,target001,autodock,-7.496,target001,autodock,-84.938,2.921,False
ZINC000000001729,lig0523,target001,autodock,-5.377,target001,autodock,-81.317,0.000,True
ZINC000000001735,lig0524,target001,autodock,-6.628,target001,dock,-75.155,21.892,False
ZINC000000001736,lig0525,target001,vina,-4.470,target001,dock,-55.884,22.574,False
ZINC000000001738,lig0526,target001,vina,-9.236,target001,vina,-89.104,7.744,False
ZINC000000001739,lig0527,target001,vina,-6.156,target001,vina,-85.914,0.000,True
ZINC000000001742,lig0528,target001,vina,-6.092,target001,dock,-78.177,21.737,False
ZINC000000001750,lig0529,target001,autodock,-5.980,target001,autodock,-80.443,2.615,False
ZINC000000001758,lig0530,target001,vina,-7.380,target001,dock,-101.349,7.221,False
ZINC000000001760,lig0531,target001,autodock,-8.213,target001,autodock,-83.272,0.000,True
