name,ligID,targetID_autodock,instance_autodock,score_autodock,targetID_dock,instance_dock,score_dock,rmsd_autodock_dock,consensus
ZINC000000000941,lig0334,target001,autodock,-8.020,target001,dock,-37.836,4.593,False
ZINC000000000945,lig0335,target001,autodock,-9.900,target001,,,,False
ZINC000000000947,lig0336,target001,autodock,-9.610,target001,,,,False
ZINC000000000948,lig0337,target001,autodock,-9.260,target001,,,,False
ZINC000000000949,lig0338,target001,autodock,-6.410,target001,dock,-30.272,6.205,False
ZINC000000000954,lig0339,target001,autodock,-6.620,target001,dock,-34.234,20.782,False
ZINC000000000957,lig0340,target001,autodock,-8.190,target001,,,,False
ZINC000000000961,lig0341,target001,autodock,-8.450,target001,,,,False
ZINC000000000964,lig0342,target001,autodock,-8.560,target001,dock,-35.869,20.808,False
ZINC000000000974,lig0343,target001,autodock,-7.890,target001,,,,False
ZINC000000000975,lig0344,target001,autodock,-7.590,target001,,,,False
ZINC000000000978,lig0345,target001,autodock,-8.590,target001,,,,False
ZINC000000000985,lig0346,target001,autodock,-5.470,target001,dock,-23.354,20.850,False
ZINC000000001003,lig0347,target001,autodock,-7.940,target001,dock,-39.375,4.683,False
ZINC000000001008,lig0348,target001,autodock,-6.880,target001,dock,-35.955,2.784,False
ZINC000000001009,lig0349,target001,autodock,-8.280,target001,,,,False
ZINC000000001012,lig0350,target001,autodock,-9.160,target001,,,,False
ZINC000000001030,lig0351,target001,autodock,-8.970,target001,dock,-27.776,5.675,False
ZINC000000001034,lig0352,target001,autodock,-7.120,target001,,,,False
ZINC000000001035,lig0353,target001,autodock,-5.740,target001,dock,-28.659,0.375,True
ZINC000000001037,lig0354,target001,autodock,-7.630,target001,,,,False
ZINC000000001038,lig0355,target001,autodock,-8.520,target001,,,,False
ZINC000000001043,lig0356,target001,autodock,-7.990,target001,dock,-41.405,19.971,False
ZINC000000001045,lig0357,target001,autodock,-6.070,target001,dock,-27.920,19.650,False
ZINC000000001046,lig0358,target001,autodock,-7.030,target001,dock,-29.507,17.214,False
ZINC000000001048,lig0359,target001,autodock,-8.150,target001,dock,-32.074,7.041,False
ZINC000000001049,lig0360,target001,autodock,-6.850,target001,dock,-30.969,5.160,False
ZINC000000001052,lig0361,target001,autodock,-6.040,target001,dock,-27.671,6.163,False
ZINC000000001059,lig0362,target001,autodock,-6.110,target001,dock,-29.155,20.268,False
ZINC000000001063,lig0363,target001,autodock,-7.560,target001,dock,-37.111,19.534,False
ZINC000000001071,lig0364,target001,autodock,-7.230,target001,dock,-33.495,0.004,True
ZINC000000001074,lig0365,target001,autodock,-8.550,target001,dock,-39.538,4.739,False
ZINC000000001075,lig0366,target001,autodock,-6.610,target001,dock,-28.640,1.137,True
ZINC000000001077,lig0367,target001,autodock,-9.600,target001,,,,False
ZINC000000001080,lig0368,target001,autodock,-6.100,target001,dock,-30.393,19.610,False
ZINC000000001082,lig0369,target001,autodock,-4.980,target001,dock,-30.603,18.890,False
ZINC000000001083,lig0370,target001,autodock,-9.600,target001,dock,-42.760,4.123,False
ZINC000000001084,lig0371,target001,autodock,-5.400,target001,dock,-29.984,18.720,False
ZINC000000001091,lig0372,target001,autodock,-5.070,target001,dock,-29.903,2.400,False
ZINC000000001093,lig0373,target001,autodock,-5.670,target001,dock,-30.145,19.577,False
ZINC000000001095,lig0374,target001,autodock,-7.770,target001,dock,-31.398,3.249,False
ZINC000000001097,lig0375,target001,autodock,-7.110,target001,dock,-39.585,19.475,False
ZINC000000001098,lig0376,target001,autodock,-6.120,target001,dock,-25.037,18.719,False
ZINC000000001102,lig0377,target001,autodock,-6.890,target001,dock,-32.683,3.224,False
ZINC000000001112,lig0378,target001,autodock,-8.440,target001,,,,False
ZINC000000001122,lig0379,target001,autodock,-6.050,target001,dock,-26.113,20.569,False
ZINC000000001130,lig0380,target001,autodock,-5.770,target001,dock,-28.796,0.013,True
ZINC000000001131,lig0381,target001,autodock,-6.720,target001,dock,-28.366,3.390,False
ZINC000000001132,lig0382,target001,autodock,-5.630,target001,dock,-24.642,20.218,False
ZINC000000001136,lig0383,target001,autodock,-6.560,target001,dock,-32.094,19.890,False
ZINC000000001137,lig0384,target001,autodock,-9.630,target001,,,,False
ZINC000000001142,lig0385,target001,autodock,-5.530,target001,dock,-27.159,3.843,False
ZINC000000001143,lig0386,target001,autodock,-7.860,target001,,,,False
ZINC000000001145,lig0387,target001,autodock,-7.330,target001,dock,-30.917,20.510,False
ZINC000000001148,lig0388,target001,autodock,-8.420,target001,,,,False
ZINC000000001150,lig0389,target001,autodock,-8.580,target001,,,,False
ZINC000000001156,lig0390,target001,autodock,-5.730,target001,dock,-30.931,20.416,False
ZINC000000001157,lig0391,target001,autodock,-6.670,target001,dock,-36.620,3.163,False
ZINC000000001161,lig0392,target001,autodock,-6.070,target001,dock,-25.288,20.030,False
ZINC000000001162,lig0393,target001,autodock,-8.650,target001,dock,-31.781,5.698,False
ZINC000000001164,lig0394,target001,autodock,-7.980,target001,dock,-40.354,21.981,False
ZINC000000001165,lig0395,target001,autodock,-9.330,target001,dock,-39.370,21.461,False
ZINC000000001167,lig0396,target001,autodock,-7.330,target001,dock,-35.061,6.703,False
ZINC000000001170,lig0397,target001,autodock,-5.560,target001,dock,-26.456,21.355,False
ZINC000000001171,lig0398,target001,autodock,-8.490,target001,,,,False
ZINC000000001178,lig0399,target001,autodock,-7.440,target001,dock,-34.438,6.955,False
ZINC000000001180,lig0400,target001,autodock,-5.980,target001,dock,-41.869,3.304,False
ZINC000000001181,lig0401,target001,autodock,-8.030,target001,dock,-37.133,4.518,False
ZINC000000001184,lig0402,target001,autodock,-7.610,target001,dock,-38.261,2.760,False
ZINC000000001185,lig0403,target001,autodock,-8.980,target001,,,,False
ZINC000000001188,lig0404,target001,autodock,-6.360,target001,,,,False
ZINC000000001189,lig0405,target001,autodock,-7.030,target001,dock,-34.394,20.646,False
ZINC000000001193,lig0406,target001,autodock,-7.230,target001,dock,-32.853,3.238,False
ZINC000000001199,lig0407,target001,autodock,-7.860,target001,dock,-37.950,7.149,False
ZINC000000001207,lig0408,target001,autodock,-8.040,target001,,,,False
ZINC000000001208,lig0409,target001,autodock,-7.110,target001,dock,-33.926,3.504,False
ZINC000000001209,lig0410,target001,autodock,-6.680,target001,dock,-27.554,3.312,False
ZINC000000001213,lig0411,target001,autodock,-8.360,target001,,,,False
ZINC000000001214,lig0412,target001,autodock,-9.070,target001,dock,-42.265,5.755,False
ZINC000000001217,lig0413,target001,autodock,-5.560,target001,dock,-28.678,22.186,False
ZINC000000001218,lig0414,target001,autodock,-6.960,target001,dock,-35.942,21.120,False
ZINC000000001220,lig0415,target001,autodock,-5.170,target001,dock,-27.809,3.348,False
ZINC000000001228,lig0416,target001,autodock,-7.260,target001,,,,False
ZINC000000001233,lig0417,target001,autodock,-5.060,target001,dock,-33.929,15.728,False
ZINC000000001234,lig0418,target001,autodock,-5.430,target001,dock,-26.891,1.042,True
ZINC000000001236,lig0419,target001,autodock,-8.060,target001,,,,False
ZINC000000001237,lig0420,target001,autodock,-6.280,target001,dock,-31.046,19.996,False
ZINC000000001241,lig0421,target001,autodock,-6.960,target001,dock,-28.132,20.076,False
ZINC000000001242,lig0422,target001,autodock,-5.610,target001,dock,-28.829,0.118,True
ZINC000000001244,lig0423,target001,autodock,-9.970,target001,,,,False
ZINC000000001250,lig0424,target001,autodock,-8.440,target001,,,,False
ZINC000000001251,lig0425,target001,autodock,-7.580,target001,dock,-37.421,5.043,False
ZINC000000001255,lig0426,target001,autodock,-7.660,target001,,,,False
ZINC000000001258,lig0427,target001,autodock,-9.240,target001,,,,False
ZINC000000001259,lig0428,target001,autodock,-6.230,target001,dock,-31.376,2.458,False
ZINC000000001261,lig0429,target001,autodock,-7.630,target001,,,,False
ZINC000000001264,lig0430,target001,autodock,-4.600,target001,dock,-26.611,2.076,False
ZINC000000001268,lig0431,target001,autodock,-6.720,target001,,,,False
ZINC000000001270,lig0432,target001,autodock,-6.130,target001,dock,-30.611,6.326,False
ZINC000000001276,lig0433,target001,autodock,-6.630,target001,dock,-30.558,3.038,False
ZINC000000001279,lig0434,target001,autodock,-6.430,target001,dock,-34.636,5.230,False
ZINC000000001280,lig0435,target001,autodock,-5.960,target001,dock,-26.787,20.138,False
ZINC000000001288,lig0436,target001,autodock,-5.350,target001,dock,-31.641,15.950,False
ZINC000000001289,lig0437,target001,autodock,-3.590,target001,dock,-25.141,4.161,False
ZINC000000001290,lig0438,target001,autodock,-7.470,target001,,,,False
ZINC000000001295,lig0439,target001,autodock,-7.630,target001,,,,False
ZINC000000001296,lig0440,target001,autodock,-7.360,target001,dock,-31.441,6.184,False
ZINC000000001297,lig0441,target001,autodock,-8.910,target001,,,,False
ZINC000000001299,lig0442,target001,autodock,-6.360,target001,dock,-33.216,4.093,False
ZINC000000001306,lig0443,target001,autodock,-6.980,target001,dock,-31.451,6.161,False
ZINC000000001307,lig0444,target001,autodock,-5.100,target001,dock,-25.561,11.476,False
ZINC000000001308,lig0445,target001,autodock,-7.680,target001,,,,False
ZINC000000001311,lig0446,target001,autodock,-6.740,target001,,,,False
ZINC000000001318,lig0447,target001,autodock,-6.160,target001,dock,-27.030,18.826,False
ZINC000000001322,lig0448,target001,autodock,-8.230,target001,dock,-30.413,20.430,False
ZINC000000001324,lig0449,target001,autodock,-7.100,target001,dock,-35.511,4.854,False
ZINC000000001327,lig0450,target001,autodock,-7.110,target001,,,,False
ZINC000000001329,lig0451,target001,autodock,-9.300,target001,,,,False
ZINC000000001332,lig0452,target001,autodock,-7.210,target001,dock,-37.361,0.070,True
ZINC000000001338,lig0453,target001,autodock,-9.010,target001,dock,-39.651,4.758,False
ZINC000000001340,lig0454,target001,autodock,-5.010,target001,dock,-28.062,4.998,False
ZINC000000001347,lig0455,target001,autodock,-7.070,target001,dock,-31.271,15.961,False
ZINC000000001350,lig0456,target001,autodock,-4.910,target001,dock,-24.913,19.294,False
ZINC000000001356,lig0457,target001,autodock,-7.290,target001,,,,False
ZINC000000001360,lig0458,target001,autodock,-8.440,target001,dock,-40.728,4.482,False
ZINC000000001369,lig0459,target001,autodock,-7.840,target001,,,,False
ZINC000000001370,lig0460,target001,autodock,-8.620,target001,dock,-37.283,20.607,False
ZINC000000001375,lig0461,target001,autodock,-9.760,target001,dock,-31.566,26.308,False
ZINC000000001379,lig0462,target001,autodock,-7.760,target001,dock,-46.749,4.283,False
ZINC000000001385,lig0463,target001,autodock,-5.780,target001,dock,-26.911,21.562,False
ZINC000000001391,lig0464,target001,autodock,-8.230,target001,,,,False
ZINC000000001395,lig0465,target001,autodock,-5.580,target001,,,,False
ZINC000000001400,lig0466,target001,autodock,-6.070,target001,dock,-31.929,2.151,False
ZINC000000001402,lig0467,target001,autodock,-8.600,target001,,,,False
ZINC000000001411,lig0468,target001,autodock,-6.270,target001,dock,-29.169,5.697,False
ZINC000000001419,lig0469,target001,autodock,-8.960,target001,dock,-36.836,7.516,False
ZINC000000001420,lig0470,target001,autodock,-8.370,target001,,,,False
ZINC000000001423,lig0471,target001,autodock,-7.580,target001,dock,-27.523,4.401,False
ZINC000000001432,lig0472,target001,autodock,-7.750,target001,,,,False
ZINC000000001435,lig0473,target001,autodock,-6.820,target001,dock,-35.285,3.163,False
ZINC000000001436,lig0474,target001,autodock,-6.700,target001,,,,False
ZINC000000001437,lig0475,target001,autodock,-6.850,target001,dock,-33.595,20.282,False
ZINC000000001443,lig0476,target001,autodock,-6.820,target001,dock,-39.462,2.059,False
ZINC000000001445,lig0477,target001,autodock,-7.460,target001,dock,-35.235,20.660,False
ZINC000000001447,lig0478,target001,autodock,-5.830,target001,dock,-30.142,19.322,False
ZINC000000001448,lig0479,target001,autodock,-7.840,target001,dock,-38.551,1.908,True
ZINC000000001451,lig0480,target001,autodock,-4.710,target001,dock,-24.530,2.647,False
ZINC000000001454,lig0481,target001,autodock,-5.680,target001,dock,-29.870,21.000,False
ZINC000000001457,lig0482,target001,autodock,-7.050,target001,dock,-35.743,19.338,False
ZINC000000001459,lig0483,target001,autodock,-6.240,target001,dock,-27.950,18.543,False
ZINC000000001465,lig0484,target001,autodock,-6.590,target001,,,,False
ZINC000000001468,lig0485,target001,autodock,-5.850,target001,dock,-31.689,3.854,False
ZINC000000001501,lig0486,target001,autodock,-8.480,target001,dock,-36.620,13.562,False
ZINC000000001506,lig0487,target001,autodock,-5.580,target001,dock,-28.337,19.280,False
ZINC000000001517,lig0488,target001,autodock,-9.670,target001,,,,False
ZINC000000001522,lig0489,target001,autodock,-7.500,target001,dock,-32.800,0.678,True
ZINC000000001531,lig0490,target001,autodock,-5.900,target001,dock,-29.838,21.846,False
ZINC000000001532,lig0491,target001,autodock,-6.240,target001,dock,-31.085,21.204,False
ZINC000000001536,lig0492,target001,autodock,-7.440,target001,,,,False
ZINC000000001544,lig0493,target001,autodock,-7.170,target001,dock,-34.279,20.125,False
ZINC000000001547,lig0494,target001,autodock,-6.770,target001,dock,-37.034,2.375,False
ZINC000000001551,lig0495,target001,autodock,-7.650,target001,dock,-34.903,8.211,False
ZINC000000001553,lig0496,target001,autodock,-7.480,target001,dock,-34.697,7.506,False
ZINC000000001563,lig0497,target001,autodock,-5.610,target001,dock,-27.709,21.462,False
ZINC000000001564,lig0498,target001,autodock,-5.360,target001,dock,-27.183,3.362,False
ZINC000000001568,lig0499,target001,autodock,-8.100,target001,,,,False
ZINC000000001574,lig0500,target001,autodock,-6.150,target001,dock,-30.184,21.264,False
ZINC000000001575,lig0501,target001,autodock,-7.030,target001,dock,-36.329,16.750,False
ZINC000000001580,lig0502,target001,autodock,-5.650,target001,dock,-29.081,18.909,False
ZINC000000001581,lig0503,target001,autodock,-8.430,target001,,,,False
ZINC000000001582,lig0504,target001,autodock,-5.750,target001,,,,False
ZINC000000001591,lig0505,target001,autodock,-7.480,target001,dock,-31.879,6.596,False
ZINC000000001615,lig0506,target001,autodock,-8.380,target001,,,,False
ZINC000000001626,lig0507,target001,autodock,-6.690,target001,dock,-38.598,2.938,False
ZINC000000001627,lig0508,target001,autodock,-5.970,target001,dock,-28.509,4.928,False
ZINC000000001634,lig0509,target001,autodock,-7.240,target001,,,,False
ZINC000000001637,lig0510,target001,autodock,-7.280,target001,dock,-30.352,7.874,False
ZINC000000001645,lig0511,target001,autodock,-8.830,target001,,,,False
ZINC000000001654,lig0512,target001,autodock,-8.180,target001,dock,-37.808,0.266,True
ZINC000000001658,lig0513,target001,autodock,-8.260,target001,,,,False
ZINC000000001660,lig0514,target001,autodock,-5.650,target001,dock,-27.192,19.686,False
ZINC000000001673,lig0515,target001,autodock,-7.400,target001,,,,False
ZINC000000001689,lig0516,target001,autodock,-6.080,target001,dock,-29.723,20.849,False
ZINC000000001690,lig0517,target001,autodock,-7.060,target001,dock,-27.931,4.185,False
ZINC000000001714,lig0518,target001,autodock,-8.110,target001,dock,-43.036,1.141,True
ZINC000000001718,lig0519,target001,autodock,-8.730,target001,,,,False
ZINC000000001720,lig0520,target001,autodock,-5.130,target001,dock,-23.806,21.070,False
ZINC000000001725,lig0521,target001,autodock,-7.350,target001,,,,False
ZINC000000001728,lig0522,target001,autodock,-7.120,target001,dock,-34.140,20.452,False
ZINC000000001729,lig0523,target001,autodock,-5.550,target001,,,,False
ZINC000000001735,lig0524,target001,autodock,-5.950,target001,dock,-33.623,6.068,False
ZINC000000001736,lig0525,target001,autodock,-4.160,target001,dock,-23.794,20.855,False
ZINC000000001738,lig0526,target001,autodock,-8.020,target001,dock,-34.776,1.311,True
ZINC000000001739,lig0527,target001,autodock,-6.470,target001,dock,-34.640,5.338,False
ZINC000000001742,lig0528,target001,autodock,-5.750,target001,dock,-30.699,18.950,False
ZINC000000001750,lig0529,target001,autodock,-6.540,target001,dock,-31.574,20.863,False
ZINC000000001758,lig0530,target001,autodock,-9.370,target001,dock,-49.572,6.919,False
ZINC000000001760,lig0531,target001,autodock,-8.150,target001,dock,-34.396,7.138,False
ZINC000000001766,lig0532,target001,autodock,-7.390,target001,dock,-33.641,5.357,False
ZINC000000001768,lig0533,target001,autodock,-6.570,target001,dock,-32.520,20.650,False
ZINC000000001770,lig0534,target001,autodock,-8.690,target001,,,,False
ZINC000000001780,lig0535,target001,autodock,-6.690,target001,dock,-31.999,4.503,False
ZINC000000001794,lig0536,target001,autodock,-6.400,target001,dock,-41.346,4.250,False
ZINC000000001796,lig0537,target001,autodock,-8.420,target001,dock,-41.722,20.788,False
ZINC000000001797,lig0538,target001,autodock,-6.010,target001,dock,-29.307,21.114,False
ZINC000000001801,lig0539,target001,autodock,-8.170,target001,dock,-34.592,5.205,False
ZINC000000001803,lig0540,target001,autodock,-6.620,target001,dock,-34.158,20.973,False
ZINC000000001810,lig0541,target001,autodock,-9.410,target001,dock,-42.414,22.066,False
ZINC000000001815,lig0542,target001,autodock,-6.690,target001,dock,-33.333,20.387,False
ZINC000000001816,lig0543,target001,autodock,-6.070,target001,dock,-30.125,0.302,True
ZINC000000001818,lig0544,target001,autodock,-7.000,target001,dock,-32.630,4.690,False
ZINC000000001823,lig0545,target001,autodock,-7.310,target001,dock,-27.864,20.961,False
ZINC000000001828,lig0546,target001,autodock,-8.400,target001,,,,False
ZINC000000001833,lig0547,target001,autodock,-9.900,target001,,,,False
ZINC000000001836,lig0548,target001,autodock,-8.900,target001,,,,False
ZINC000000001845,lig0549,target001,autodock,-7.380,target001,,,,False
ZINC000000001848,lig0550,target001,autodock,-8.160,target001,,,,False
ZINC000000001850,lig0551,target001,autodock,-9.230,target001,,,,False
ZINC000000001852,lig0552,target001,autodock,-6.050,target001,dock,-29.161,0.003,True
ZINC000000001856,lig0553,target001,autodock,-7.190,target001,dock,-31.678,7.063,False
ZINC000000001860,lig0554,target001,autodock,-7.790,target001,,,,False
ZINC000000001866,lig0555,target001,autodock,-7.290,target001,dock,-36.718,2.551,False
ZINC000000001869,lig0556,target001,autodock,-6.750,target001,dock,-32.407,19.347,False
ZINC000000001870,lig0557,target001,autodock,-7.420,target001,dock,-36.115,19.109,False
ZINC000000001876,lig0558,target001,autodock,-6.060,target001,dock,-29.103,3.422,False
