name,ligID,targetID_autodock,instance_autodock,autodock,targetID_dsx,instance_dsx,dsx,rmsd_autodock_dsx,consensus
ZINC000000000867,lig0320,target001,autodock,-8.210,target001,autodock,-89.651,0.000,True
ZINC000000000868,lig0321,target001,autodock,-6.220,target001,dock,-73.395,3.698,False
ZINC000000000869,lig0322,target001,autodock,-7.790,target001,vina,-87.228,4.562,False
ZINC000000000882,lig0323,target001,autodock,-4.100,target001,vina,-52.736,18.714,False
ZINC000000000883,lig0324,target001,vina,-7.410,target001,vina,-87.302,4.177,False
ZINC000000000886,lig0325,target001,autodock,-6.960,target001,dock,-77.173,4.803,False
ZINC000000000887,lig0326,target001,autodock,-6.460,target001,autodock,-58.683,5.054,False
ZINC000000000888,lig0327,target001,autodock,-8.380,target001,vina,-95.534,20.412,False
ZINC000000000889,lig0328,target001,autodock,-7.450,target001,dock,-93.790,3.806,False
ZINC000000000903,lig0329,target001,autodock,-9.480,target001,autodock,-92.517,6.263,False
ZINC000000000905,lig0330,target001,autodock,-2.520,target001,dock,-66.860,1.404,True
ZINC000000000913,lig0331,target001,autodock,-7.580,target001,autodock,-69.707,0.000,True
ZINC000000000915,lig0332,target001,autodock,-6.330,target001,dock,-71.981,21.365,False
ZINC000000000939,lig0333,target001,dock,-7.270,target001,autodock,-75.889,8.060,False
ZINC000000000941,lig0334,target001,autodock,-8.620,target001,dock,-100.209,5.152,False
ZINC000000000945,lig0335,target001,autodock,-9.340,target001,autodock,-118.075,0.436,True
ZINC000000000947,lig0336,target001,autodock,-9.290,target001,vina,-120.122,0.006,True
ZINC000000000948,lig0337,target001,autodock,-9.200,target001,autodock,-104.674,3.787,False
ZINC000000000949,lig0338,target001,autodock,-6.630,target001,autodock,-67.029,4.959,False
ZINC000000000954,lig0339,target001,autodock,-8.310,target001,vina,-94.168,5.264,False
ZINC000000000957,lig0340,target001,autodock,-8.600,target001,vina,-98.294,5.641,False
ZINC000000000961,lig0341,target001,autodock,-8.090,target001,vina,-90.934,6.234,False
ZINC000000000964,lig0342,target001,autodock,-6.690,target001,vina,-84.540,20.476,False
ZINC000000000974,lig0343,target001,autodock,-7.930,target001,vina,-86.467,4.008,False
ZINC000000000975,lig0344,target001,autodock,-8.560,target001,autodock,-93.959,0.000,True
ZINC000000000978,lig0345,target001,autodock,-9.490,target001,autodock,-87.173,0.000,True
ZINC000000000985,lig0346,target001,autodock,-5.240,target001,vina,-75.664,4.074,False
ZINC000000001003,lig0347,target001,autodock,-8.700,target001,autodock,-98.353,0.000,True
ZINC000000001008,lig0348,target001,vina,-6.590,target001,dock,-72.470,2.796,False
ZINC000000001009,lig0349,target001,vina,-8.240,target001,autodock,-110.297,1.855,True
ZINC000000001012,lig0350,target001,autodock,-9.250,target001,vina,-88.701,3.133,False
ZINC000000001030,lig0351,target001,autodock,-9.710,target001,autodock,-98.159,5.393,False
ZINC000000001034,lig0352,target001,autodock,-6.920,target001,vina,-100.615,3.918,False
ZINC000000001035,lig0353,target001,autodock,-5.440,target001,autodock,-58.088,20.384,False
ZINC000000001037,lig0354,target001,autodock,-8.010,target001,vina,-99.854,5.079,False
ZINC000000001038,lig0355,target001,autodock,-8.850,target001,autodock,-110.392,6.839,False
ZINC000000001043,lig0356,target001,vina,-8.300,target001,dock,-90.927,20.509,False
ZINC000000001045,lig0357,target001,autodock,-4.880,target001,autodock,-55.767,4.986,False
ZINC000000001046,lig0358,target001,autodock,-6.850,target001,vina,-85.011,6.833,False
ZINC000000001048,lig0359,target001,autodock,-8.480,target001,dock,-87.678,3.298,False
ZINC000000001049,lig0360,target001,autodock,-6.530,target001,dock,-74.510,5.160,False
ZINC000000001052,lig0361,target001,autodock,-5.820,target001,vina,-58.286,2.445,False
ZINC000000001059,lig0362,target001,autodock,-6.340,target001,autodock,-59.878,2.835,False
ZINC000000001063,lig0363,target001,autodock,-6.830,target001,dock,-84.592,21.302,False
ZINC000000001071,lig0364,target001,autodock,-6.840,target001,autodock,-90.028,0.000,True
ZINC000000001074,lig0365,target001,autodock,-8.190,target001,autodock,-104.603,0.000,True
ZINC000000001075,lig0366,target001,autodock,-6.780,target001,dock,-72.558,3.867,False
ZINC000000001077,lig0367,target001,autodock,-10.370,target001,autodock,-106.000,5.941,False
ZINC000000001080,lig0368,target001,autodock,-5.950,target001,dock,-70.893,20.254,False
ZINC000000001082,lig0369,target001,dock,-4.930,target001,vina,-52.332,18.494,False
ZINC000000001083,lig0370,target001,autodock,-8.620,target001,autodock,-89.586,13.156,False
ZINC000000001084,lig0371,target001,autodock,-5.380,target001,autodock,-77.606,3.594,False
ZINC000000001091,lig0372,target001,autodock,-5.020,target001,dock,-73.706,21.671,False
ZINC000000001093,lig0373,target001,autodock,-5.650,target001,autodock,-61.175,15.931,False
ZINC000000001095,lig0374,target001,autodock,-6.660,target001,vina,-78.978,3.156,False
ZINC000000001097,lig0375,target001,autodock,-8.050,target001,vina,-94.504,3.523,False
ZINC000000001098,lig0376,target001,autodock,-5.580,target001,vina,-61.746,20.442,False
ZINC000000001102,lig0377,target001,autodock,-7.030,target001,autodock,-87.015,5.178,False
ZINC000000001112,lig0378,target001,autodock,-9.960,target001,vina,-100.020,3.223,False
ZINC000000001122,lig0379,target001,autodock,-5.040,target001,autodock,-56.886,12.934,False
ZINC000000001130,lig0380,target001,autodock,-5.610,target001,dock,-60.444,18.818,False
ZINC000000001131,lig0381,target001,autodock,-6.660,target001,dock,-64.131,17.782,False
ZINC000000001132,lig0382,target001,autodock,-5.020,target001,vina,-48.382,22.091,False
ZINC000000001136,lig0383,target001,autodock,-8.870,target001,vina,-78.943,7.447,False
ZINC000000001137,lig0384,target001,autodock,-9.640,target001,autodock,-109.856,0.000,True
ZINC000000001142,lig0385,target001,autodock,-5.130,target001,vina,-62.833,4.173,False
ZINC000000001143,lig0386,target001,autodock,-8.220,target001,vina,-71.519,3.683,False
ZINC000000001145,lig0387,target001,autodock,-6.940,target001,dock,-83.808,21.310,False
ZINC000000001148,lig0388,target001,autodock,-8.170,target001,autodock,-106.788,5.390,False
ZINC000000001150,lig0389,target001,autodock,-9.550,target001,autodock,-107.409,3.868,False
ZINC000000001156,lig0390,target001,autodock,-5.510,target001,autodock,-77.909,3.547,False
ZINC000000001157,lig0391,target001,autodock,-7.290,target001,autodock,-82.178,2.493,False
ZINC000000001161,lig0392,target001,autodock,-5.680,target001,vina,-75.789,4.745,False
ZINC000000001162,lig0393,target001,vina,-8.620,target001,autodock,-91.248,1.077,True
ZINC000000001164,lig0394,target001,autodock,-7.630,target001,vina,-86.053,1.658,True
ZINC000000001165,lig0395,target001,autodock,-9.130,target001,vina,-92.451,5.139,False
ZINC000000001167,lig0396,target001,autodock,-6.900,target001,vina,-91.349,5.765,False
ZINC000000001170,lig0397,target001,autodock,-6.160,target001,dock,-72.508,21.355,False
ZINC000000001171,lig0398,target001,autodock,-9.300,target001,autodock,-109.192,4.539,False
ZINC000000001178,lig0399,target001,dock,-7.350,target001,dock,-78.537,2.894,False
ZINC000000001180,lig0400,target001,autodock,-5.860,target001,vina,-82.840,3.593,False
ZINC000000001181,lig0401,target001,autodock,-8.040,target001,autodock,-94.399,0.000,True
ZINC000000001184,lig0402,target001,autodock,-8.130,target001,autodock,-89.554,6.171,False
ZINC000000001185,lig0403,target001,autodock,-8.620,target001,vina,-92.170,5.459,False
ZINC000000001188,lig0404,target001,vina,-7.010,target001,vina,-99.654,0.000,True
ZINC000000001189,lig0405,target001,autodock,-6.950,target001,vina,-85.061,3.444,False
ZINC000000001193,lig0406,target001,autodock,-7.470,target001,autodock,-89.650,0.000,True
ZINC000000001199,lig0407,target001,autodock,-9.140,target001,autodock,-89.019,1.928,True
ZINC000000001207,lig0408,target001,autodock,-9.040,target001,autodock,-93.373,6.242,False
ZINC000000001208,lig0409,target001,autodock,-7.700,target001,vina,-79.532,3.285,False
ZINC000000001209,lig0410,target001,autodock,-6.170,target001,dock,-60.554,21.219,False
ZINC000000001213,lig0411,target001,autodock,-7.940,target001,vina,-111.569,3.972,False
ZINC000000001214,lig0412,target001,autodock,-9.390,target001,autodock,-108.912,0.000,True
ZINC000000001217,lig0413,target001,autodock,-5.630,target001,dock,-76.576,21.025,False
ZINC000000001218,lig0414,target001,autodock,-7.340,target001,dock,-91.911,21.069,False
ZINC000000001220,lig0415,target001,vina,-5.610,target001,dock,-65.905,4.366,False
ZINC000000001228,lig0416,target001,autodock,-9.080,target001,autodock,-93.227,0.000,True
ZINC000000001233,lig0417,target001,autodock,-4.290,target001,dock,-78.266,22.286,False
ZINC000000001234,lig0418,target001,autodock,-5.790,target001,dock,-48.831,17.379,False
ZINC000000001236,lig0419,target001,autodock,-8.010,target001,autodock,-89.566,0.001,True
ZINC000000001237,lig0420,target001,vina,-6.260,target001,autodock,-75.910,0.098,True
ZINC000000001241,lig0421,target001,dock,-6.270,target001,dock,-48.421,20.067,False
ZINC000000001242,lig0422,target001,autodock,-5.000,target001,vina,-64.999,18.591,False
ZINC000000001244,lig0423,target001,autodock,-11.220,target001,autodock,-117.389,4.929,False
ZINC000000001250,lig0424,target001,autodock,-9.280,target001,autodock,-101.061,0.000,True
ZINC000000001251,lig0425,target001,autodock,-6.790,target001,autodock,-88.404,4.251,False
ZINC000000001255,lig0426,target001,autodock,-8.780,target001,autodock,-94.465,6.056,False
ZINC000000001258,lig0427,target001,autodock,-8.790,target001,vina,-96.930,5.197,False
ZINC000000001259,lig0428,target001,autodock,-6.320,target001,dock,-72.478,22.330,False
ZINC000000001261,lig0429,target001,autodock,-9.740,target001,autodock,-96.560,1.958,True
ZINC000000001264,lig0430,target001,autodock,-4.220,target001,dock,-55.458,18.262,False
ZINC000000001268,lig0431,target001,vina,-7.830,target001,vina,-95.580,0.000,True
ZINC000000001270,lig0432,target001,autodock,-6.110,target001,dock,-70.694,6.326,False
ZINC000000001276,lig0433,target001,autodock,-6.460,target001,autodock,-52.640,3.917,False
ZINC000000001279,lig0434,target001,autodock,-6.670,target001,autodock,-63.433,5.527,False
ZINC000000001280,lig0435,target001,autodock,-5.680,target001,vina,-53.203,22.156,False
ZINC000000001288,lig0436,target001,autodock,-4.760,target001,vina,-79.623,19.658,False
ZINC000000001289,lig0437,target001,autodock,-3.530,target001,dock,-52.714,20.665,False
ZINC000000001290,lig0438,target001,autodock,-8.680,target001,vina,-89.897,5.065,False
ZINC000000001295,lig0439,target001,autodock,-7.940,target001,vina,-87.639,4.503,False
ZINC000000001296,lig0440,target001,autodock,-7.130,target001,autodock,-98.610,4.660,False
ZINC000000001297,lig0441,target001,vina,-9.740,target001,autodock,-98.764,14.035,False
ZINC000000001299,lig0442,target001,autodock,-6.980,target001,autodock,-70.398,0.000,True
ZINC000000001306,lig0443,target001,autodock,-8.060,target001,autodock,-79.118,0.000,True
ZINC000000001307,lig0444,target001,autodock,-4.560,target001,dock,-51.472,22.116,False
ZINC000000001308,lig0445,target001,autodock,-6.930,target001,vina,-87.209,4.298,False
ZINC000000001311,lig0446,target001,autodock,-6.670,target001,vina,-81.956,2.110,False
ZINC000000001318,lig0447,target001,autodock,-5.850,target001,vina,-59.124,0.000,True
ZINC000000001322,lig0448,target001,autodock,-7.700,target001,vina,-81.778,19.436,False
ZINC000000001324,lig0449,target001,autodock,-7.080,target001,autodock,-75.704,0.020,True
ZINC000000001327,lig0450,target001,autodock,-6.830,target001,autodock,-91.640,0.000,True
ZINC000000001329,lig0451,target001,autodock,-9.380,target001,autodock,-107.000,0.000,True
ZINC000000001332,lig0452,target001,autodock,-6.260,target001,vina,-85.586,20.784,False
ZINC000000001338,lig0453,target001,autodock,-9.580,target001,dock,-98.115,1.501,True
ZINC000000001340,lig0454,target001,dock,-6.000,target001,dock,-55.470,4.793,False
ZINC000000001347,lig0455,target001,autodock,-7.110,target001,dock,-79.202,22.077,False
ZINC000000001350,lig0456,target001,autodock,-4.410,target001,vina,-49.303,15.283,False
ZINC000000001356,lig0457,target001,autodock,-7.820,target001,autodock,-93.566,0.000,True
ZINC000000001360,lig0458,target001,autodock,-8.930,target001,dock,-99.220,5.190,False
ZINC000000001369,lig0459,target001,vina,-7.250,target001,autodock,-107.437,0.718,True
ZINC000000001370,lig0460,target001,autodock,-8.520,target001,dock,-97.854,20.618,False
ZINC000000001375,lig0461,target001,autodock,-10.660,target001,autodock,-102.390,7.453,False
ZINC000000001379,lig0462,target001,autodock,-7.720,target001,vina,-92.136,3.998,False
ZINC000000001385,lig0463,target001,autodock,-5.490,target001,autodock,-60.182,0.138,True
ZINC000000001391,lig0464,target001,autodock,-8.620,target001,autodock,-113.369,5.169,False
ZINC000000001395,lig0465,target001,autodock,-7.350,target001,autodock,-98.811,3.071,False
ZINC000000001400,lig0466,target001,autodock,-6.020,target001,vina,-80.143,3.251,False
ZINC000000001402,lig0467,target001,autodock,-9.560,target001,autodock,-105.029,5.890,False
ZINC000000001411,lig0468,target001,vina,-5.560,target001,vina,-68.661,4.827,False
ZINC000000001419,lig0469,target001,autodock,-8.730,target001,vina,-85.239,0.120,True
ZINC000000001420,lig0470,target001,autodock,-9.680,target001,autodock,-106.410,6.458,False
ZINC000000001423,lig0471,target001,autodock,-6.350,target001,dock,-61.278,21.629,False
ZINC000000001432,lig0472,target001,autodock,-7.910,target001,autodock,-98.343,1.057,True
ZINC000000001435,lig0473,target001,autodock,-7.240,target001,dock,-81.174,19.919,False
ZINC000000001436,lig0474,target001,autodock,-6.040,target001,vina,-79.491,7.901,False
ZINC000000001437,lig0475,target001,autodock,-6.710,target001,vina,-89.769,3.202,False
ZINC000000001443,lig0476,target001,autodock,-6.580,target001,vina,-82.075,2.805,False
ZINC000000001445,lig0477,target001,autodock,-8.140,target001,vina,-85.474,5.057,False
ZINC000000001447,lig0478,target001,autodock,-5.510,target001,vina,-69.579,3.526,False
ZINC000000001448,lig0479,target001,autodock,-7.750,target001,vina,-83.532,7.637,False
ZINC000000001451,lig0480,target001,autodock,-3.780,target001,autodock,-52.676,14.733,False
ZINC000000001454,lig0481,target001,vina,-4.910,target001,dock,-60.939,19.342,False
ZINC000000001457,lig0482,target001,autodock,-5.820,target001,dock,-85.544,5.530,False
ZINC000000001459,lig0483,target001,autodock,-6.190,target001,dock,-80.316,18.023,False
ZINC000000001465,lig0484,target001,autodock,-7.940,target001,vina,-113.136,5.710,False
ZINC000000001468,lig0485,target001,autodock,-5.330,target001,autodock,-60.482,0.000,True
ZINC000000001501,lig0486,target001,autodock,-9.190,target001,vina,-85.736,20.795,False
ZINC000000001506,lig0487,target001,autodock,-5.560,target001,vina,-72.510,4.414,False
ZINC000000001517,lig0488,target001,autodock,-8.690,target001,autodock,-86.571,0.000,True
ZINC000000001522,lig0489,target001,autodock,-6.800,target001,dock,-69.017,0.678,True
ZINC000000001531,lig0490,target001,autodock,-6.020,target001,vina,-68.189,27.770,False
ZINC000000001532,lig0491,target001,autodock,-6.420,target001,dock,-75.700,21.204,False
ZINC000000001536,lig0492,target001,vina,-7.340,target001,vina,-101.617,6.110,False
ZINC000000001544,lig0493,target001,autodock,-8.010,target001,autodock,-89.714,0.000,True
ZINC000000001547,lig0494,target001,autodock,-5.370,target001,vina,-75.893,9.339,False
ZINC000000001551,lig0495,target001,autodock,-7.350,target001,autodock,-91.516,8.125,False
ZINC000000001553,lig0496,target001,autodock,-7.230,target001,vina,-84.397,7.911,False
ZINC000000001563,lig0497,target001,autodock,-5.100,target001,autodock,-80.500,0.000,True
ZINC000000001564,lig0498,target001,autodock,-5.230,target001,vina,-75.281,5.424,False
ZINC000000001568,lig0499,target001,autodock,-10.560,target001,autodock,-115.510,5.212,False
ZINC000000001574,lig0500,target001,autodock,-5.940,target001,dock,-57.645,21.264,False
ZINC000000001575,lig0501,target001,autodock,-8.710,target001,autodock,-58.683,0.000,True
ZINC000000001580,lig0502,target001,autodock,-5.430,target001,dock,-70.708,18.746,False
ZINC000000001581,lig0503,target001,autodock,-8.310,target001,vina,-115.751,6.993,False
ZINC000000001582,lig0504,target001,autodock,-6.200,target001,autodock,-88.374,4.668,False
ZINC000000001591,lig0505,target001,autodock,-7.630,target001,vina,-79.042,5.832,False
ZINC000000001615,lig0506,target001,vina,-8.660,target001,vina,-111.777,0.000,True
ZINC000000001626,lig0507,target001,dock,-6.410,target001,dock,-91.506,0.000,True
ZINC000000001627,lig0508,target001,autodock,-5.900,target001,dock,-68.613,21.818,False
ZINC000000001634,lig0509,target001,autodock,-7.570,target001,vina,-95.981,6.452,False
ZINC000000001637,lig0510,target001,autodock,-7.220,target001,vina,-78.809,3.298,False
ZINC000000001645,lig0511,target001,autodock,-8.290,target001,vina,-102.426,3.746,False
ZINC000000001654,lig0512,target001,autodock,-9.200,target001,dock,-96.449,3.785,False
ZINC000000001658,lig0513,target001,autodock,-6.330,target001,autodock,-73.635,3.045,False
ZINC000000001660,lig0514,target001,autodock,-5.160,target001,vina,-56.601,5.683,False
ZINC000000001673,lig0515,target001,autodock,-8.750,target001,vina,-83.766,2.056,False
ZINC000000001689,lig0516,target001,autodock,-6.240,target001,vina,-77.108,5.148,False
ZINC000000001690,lig0517,target001,autodock,-7.120,target001,vina,-77.286,5.160,False
ZINC000000001714,lig0518,target001,dock,-6.730,target001,dock,-97.430,2.601,False
