name,ligID,targetID_autodock,instance_autodock,autodock,targetID_vina,instance_vina,vina,targetID_dsx,instance_dsx,dsx,rmsd_autodock_vina,rmsd_autodock_dsx,consensus
CHEMBL2315154,lig0029,target001,dock,-9.970,target001,dock,-8.881,target001,dock,-138.436,0.000,0.000,True
CHEMBL1086473,lig0030,target001,autodock,-12.160,target001,vina,-10.328,target001,vina,-128.201,0.260,0.260,True
CHEMBL4075866,lig0031,target001,autodock,-10.630,target001,vina,-7.888,target001,autodock,-132.433,1.257,0.000,True
CHEMBL4082112,lig0032,target001,vina,-10.750,target001,vina,-8.121,target001,vina,-109.003,0.000,0.000,True
CHEMBL2315163,lig0033,target001,dock,-8.520,target001,dock,-7.490,target001,dock,-136.435,2.161,2.707,False
CHEMBL4646933,lig0034,target001,autodock,-11.340,target001,autodock,-9.219,target001,autodock,-121.521,0.000,0.000,True
CHEMBL3827413,lig0035,target001,autodock,-12.040,target001,vina,-8.049,target001,autodock,-124.035,9.778,11.705,False
CHEMBL1086474,lig0036,target001,autodock,-9.890,target001,vina,-9.421,target001,vina,-123.846,4.495,6.920,False
CHEMBL4096097,lig0037,target001,autodock,-11.640,target001,vina,-7.319,target001,autodock,-112.164,5.923,5.203,False
CHEMBL4079597,lig0038,target001,autodock,-10.410,target001,autodock,-8.641,target001,autodock,-121.653,0.000,0.000,True
CHEMBL1760443,lig0039,target001,autodock,-8.470,target001,vina,-8.808,target001,vina,-106.311,4.622,4.622,False
CHEMBL4642612,lig0040,target001,autodock,-11.310,target001,autodock,-9.278,target001,autodock,-130.274,0.000,0.000,True
CHEMBL1836894,lig0041,target001,vina,-8.650,target001,autodock,-8.596,target001,autodock,-130.288,5.407,5.407,False
CHEMBL4097707,lig0042,target001,autodock,-9.890,target001,autodock,-7.849,target001,dock,-119.629,1.693,21.513,False
CHEMBL4066900,lig0043,target001,autodock,-9.170,target001,autodock,-7.593,target001,autodock,-115.161,0.433,0.433,True
CHEMBL4065927,lig0044,target001,vina,-10.840,target001,vina,-8.493,target001,dock,-124.096,4.962,2.159,False
CHEMBL4065786,lig0045,target001,autodock,-11.040,target001,autodock,-8.447,target001,autodock,-123.008,2.219,0.000,False
CHEMBL4170901,lig0046,target001,autodock,-13.620,target001,autodock,-9.049,target001,autodock,-145.587,0.000,0.000,True
CHEMBL4103710,lig0047,target001,vina,-9.840,target001,vina,-8.252,target001,dock,-117.622,4.653,0.444,False
CHEMBL1082642,lig0048,target001,vina,-11.910,target001,vina,-10.416,target001,vina,-124.232,0.000,0.000,True
CHEMBL4077873,lig0049,target001,autodock,-8.880,target001,vina,-7.780,target001,vina,-111.327,4.304,0.956,False
CHEMBL4071479,lig0050,target001,autodock,-9.210,target001,vina,-8.008,target001,vina,-116.733,0.842,0.842,True
CHEMBL4644843,lig0051,target001,autodock,-11.780,target001,autodock,-9.214,target001,autodock,-122.692,0.354,0.354,True
CHEMBL1082982,lig0052,target001,autodock,-11.790,target001,autodock,-10.156,target001,autodock,-130.161,1.352,0.000,True
CHEMBL4074552,lig0053,target001,vina,-9.320,target001,vina,-7.947,target001,autodock,-113.670,0.000,0.721,True
CHEMBL3221827,lig0054,target001,dock,-8.770,target001,vina,-8.593,target001,autodock,-101.518,4.584,4.315,False
CHEMBL4071587,lig0055,target001,autodock,-8.600,target001,autodock,-7.159,target001,autodock,-110.685,4.637,2.179,False
CHEMBL4075504,lig0056,target001,autodock,-9.460,target001,autodock,-7.116,target001,vina,-118.993,1.651,4.666,False
CHEMBL4162974,lig0057,target001,autodock,-11.580,target001,autodock,-7.900,target001,autodock,-137.093,0.000,0.000,True
CHEMBL1082307,lig0058,target001,autodock,-11.200,target001,autodock,-9.486,target001,vina,-130.289,4.824,1.193,False
CHEMBL215536,lig0059,target001,autodock,-9.220,target001,vina,-7.928,target001,autodock,-117.127,4.731,0.584,False
CHEMBL4645797,lig0060,target001,autodock,-11.050,target001,autodock,-8.873,target001,autodock,-123.041,0.441,0.441,True
CHEMBL4102127,lig0061,target001,autodock,-8.490,target001,vina,-7.515,target001,vina,-109.920,1.015,1.015,True
CHEMBL4069818,lig0062,target001,autodock,-9.130,target001,dock,-7.030,target001,vina,-116.287,0.716,0.666,True
CHEMBL4069667,lig0063,target001,vina,-11.350,target001,vina,-8.175,target001,vina,-123.363,0.000,0.000,True
CHEMBL4160925,lig0064,target001,autodock,-11.570,target001,autodock,-8.501,target001,autodock,-137.647,0.000,0.000,True
CHEMBL4455899,lig0065,target001,autodock,-7.440,target001,autodock,-8.305,target001,autodock,-88.529,4.317,4.114,False
CHEMBL1282,lig0066,target001,autodock,-8.790,target001,autodock,-8.805,target001,dock,-94.045,0.000,19.308,False
CHEMBL4101498,lig0067,target001,autodock,-9.840,target001,autodock,-7.501,target001,autodock,-113.687,1.316,1.635,True
CHEMBL549344,lig0068,target001,autodock,-12.230,target001,vina,-8.931,target001,vina,-117.083,0.939,0.939,True
CHEMBL4084584,lig0069,target001,autodock,-9.020,target001,autodock,-7.440,target001,autodock,-105.244,0.491,0.464,True
CHEMBL4161057,lig0070,target001,autodock,-13.360,target001,autodock,-9.511,target001,autodock,-149.560,0.276,0.276,True
CHEMBL213396,lig0071,target001,dock,-9.610,target001,dock,-7.481,target001,vina,-128.339,2.076,6.576,False
CHEMBL3221818,lig0072,target001,autodock,-7.670,target001,vina,-8.401,target001,vina,-94.078,4.245,4.245,False
CHEMBL3221824,lig0073,target001,autodock,-7.640,target001,vina,-8.236,target001,autodock,-100.941,5.737,4.925,False
CHEMBL3221825,lig0074,target001,dock,-6.280,target001,dock,-7.112,target001,vina,-95.517,0.000,4.649,False
CHEMBL3221830,lig0075,target001,autodock,-7.790,target001,autodock,-9.277,target001,autodock,-111.258,4.431,4.615,False
CHEMBL3221822,lig0076,target001,autodock,-7.730,target001,vina,-7.726,target001,autodock,-96.983,5.781,4.750,False
CHEMBL3221823,lig0077,target001,autodock,-9.250,target001,autodock,-8.874,target001,autodock,-99.853,1.060,1.060,True
CHEMBL4456944,lig0078,target001,autodock,-8.490,target001,autodock,-9.521,target001,dock,-102.161,0.000,20.761,False
CHEMBL4448786,lig0079,target001,autodock,-6.900,target001,autodock,-8.129,target001,dock,-89.058,0.000,19.959,False
CHEMBL4644708,lig0080,target001,autodock,-11.350,target001,autodock,-9.451,target001,autodock,-126.647,0.000,0.744,True
CHEMBL3485054,lig0081,target001,autodock,-8.690,target001,autodock,-9.162,target001,autodock,-93.362,0.817,4.931,False
CHEMBL3963922,lig0082,target001,autodock,-8.040,target001,autodock,-7.344,target001,autodock,-121.444,0.000,10.634,False
CHEMBL4590302,lig0083,target001,autodock,-6.640,target001,vina,-7.861,target001,dock,-94.930,4.175,19.430,False
CHEMBL4455751,lig0084,target001,autodock,-6.290,target001,autodock,-7.767,target001,autodock,-82.634,4.383,3.825,False
CHEMBL4644723,lig0085,target001,autodock,-7.740,target001,autodock,-7.335,target001,autodock,-113.480,0.000,0.000,True
CHEMBL4514055,lig0086,target001,autodock,-6.260,target001,autodock,-7.635,target001,autodock,-87.663,0.909,5.002,False
CHEMBL3975213,lig0087,target001,autodock,-10.040,target001,vina,-7.937,target001,autodock,-134.553,10.683,10.613,False
CHEMBL4473706,lig0088,target001,autodock,-6.470,target001,autodock,-8.099,target001,dock,-83.788,4.410,19.399,False
CHEMBL195276,lig0089,target001,autodock,-8.530,target001,vina,-8.902,target001,vina,-93.737,0.850,0.850,True
CHEMBL4285025,lig0090,target001,autodock,-9.930,target001,autodock,-7.603,target001,vina,-100.360,0.000,0.983,True
CHEMBL4288029,lig0091,target001,autodock,-11.290,target001,vina,-10.080,target001,autodock,-129.817,2.279,6.195,False
CHEMBL4276704,lig0092,target001,autodock,-10.710,target001,dock,-7.860,target001,autodock,-135.969,4.495,0.000,False
CHEMBL4280136,lig0093,target001,autodock,-8.610,target001,vina,-8.031,target001,vina,-114.654,8.042,8.042,False
CHEMBL4290288,lig0094,target001,autodock,-12.170,target001,vina,-9.089,target001,autodock,-111.624,9.800,8.566,False
CHEMBL3915625,lig0095,target001,autodock,-9.970,target001,autodock,-7.950,target001,autodock,-127.608,2.133,2.385,False
CHEMBL4286476,lig0096,target001,autodock,-9.150,target001,autodock,-7.844,target001,autodock,-110.688,9.447,0.000,False
CHEMBL4278564,lig0097,target001,autodock,-11.280,target001,vina,-8.234,target001,autodock,-113.061,9.019,0.000,False
CHEMBL4293700,lig0098,target001,autodock,-8.530,target001,vina,-8.561,target001,autodock,-114.731,7.375,13.262,False
CHEMBL4284645,lig0099,target001,autodock,-9.290,target001,autodock,-7.799,target001,vina,-113.700,5.004,4.530,False
CHEMBL4283103,lig0100,target001,autodock,-12.170,target001,vina,-8.906,target001,autodock,-106.033,10.053,9.537,False
CHEMBL4166427,lig0101,target001,autodock,-10.950,target001,vina,-7.762,target001,vina,-124.978,1.315,1.315,True
CHEMBL2216759,lig0102,target001,autodock,-9.830,target001,autodock,-8.193,target001,autodock,-107.089,0.000,0.000,True
CHEMBL4645696,lig0103,target001,autodock,-7.640,target001,vina,-6.136,target001,autodock,-107.275,4.981,14.715,False
ZINC000000000012,lig0104,target001,vina,-8.580,target001,autodock,-8.174,target001,autodock,-98.491,4.536,5.525,False
ZINC000000000015,lig0105,target001,autodock,-6.090,target001,autodock,-4.430,target001,autodock,-64.381,4.557,0.000,False
ZINC000000000018,lig0106,target001,autodock,-5.800,target001,vina,-5.881,target001,vina,-76.956,2.985,4.564,False
ZINC000000000021,lig0107,target001,autodock,-8.210,target001,vina,-6.424,target001,autodock,-92.961,3.601,3.553,False
ZINC000000000024,lig0108,target001,autodock,-7.530,target001,dock,-8.758,target001,vina,-97.851,0.290,0.245,True
ZINC000000000028,lig0109,target001,autodock,-6.340,target001,autodock,-7.366,target001,vina,-85.131,4.176,22.117,False
ZINC000000000031,lig0110,target001,autodock,-7.820,target001,vina,-6.266,target001,vina,-89.315,12.072,12.072,False
ZINC000000000035,lig0111,target001,autodock,-7.530,target001,vina,-7.377,target001,autodock,-105.185,3.154,0.000,False
ZINC000000000039,lig0112,target001,autodock,-10.240,target001,vina,-6.811,target001,vina,-102.013,4.182,5.965,False
ZINC000000000044,lig0113,target001,autodock,-5.830,target001,vina,-6.984,target001,dock,-70.502,2.864,20.424,False
ZINC000000000045,lig0114,target001,vina,-6.100,target001,vina,-5.879,target001,dock,-75.512,3.069,1.438,False
ZINC000000000048,lig0115,target001,autodock,-6.620,target001,autodock,-6.999,target001,autodock,-84.076,4.463,4.455,False
ZINC000000000051,lig0116,target001,autodock,-7.580,target001,autodock,-7.292,target001,autodock,-85.373,0.000,0.000,True
ZINC000000000061,lig0117,target001,vina,-7.640,target001,dock,-6.154,target001,autodock,-75.171,3.329,4.455,False
ZINC000000000076,lig0118,target001,vina,-7.050,target001,vina,-8.226,target001,autodock,-75.904,4.432,5.646,False
ZINC000000000078,lig0119,target001,autodock,-7.300,target001,vina,-7.980,target001,dock,-88.028,3.704,20.829,False
ZINC000000000083,lig0120,target001,autodock,-4.290,target001,autodock,-4.635,target001,vina,-58.333,1.613,14.843,False
ZINC000000000088,lig0121,target001,autodock,-9.350,target001,autodock,-8.106,target001,autodock,-108.781,0.411,0.411,True
ZINC000000000123,lig0122,target001,autodock,-10.710,target001,vina,-9.612,target001,autodock,-108.578,4.858,0.000,False
ZINC000000000125,lig0123,target001,autodock,-5.980,target001,vina,-7.031,target001,autodock,-66.575,4.711,0.000,False
ZINC000000000128,lig0124,target001,autodock,-8.400,target001,vina,-6.988,target001,vina,-95.965,6.118,6.196,False
ZINC000000000130,lig0125,target001,autodock,-6.670,target001,vina,-6.674,target001,autodock,-76.819,1.117,1.513,True
ZINC000000000133,lig0126,target001,autodock,-7.530,target001,autodock,-7.659,target001,dock,-73.910,5.108,20.454,False
ZINC000000000135,lig0127,target001,vina,-5.650,target001,vina,-6.319,target001,dock,-71.445,0.000,19.484,False
ZINC000000000136,lig0128,target001,dock,-6.280,target001,vina,-6.484,target001,dock,-77.365,5.241,5.238,False
ZINC000000000137,lig0129,target001,autodock,-8.550,target001,vina,-7.453,target001,vina,-96.587,2.296,5.456,False
ZINC000000000140,lig0130,target001,autodock,-7.050,target001,vina,-6.732,target001,vina,-80.383,4.372,20.941,False
ZINC000000000142,lig0131,target001,autodock,-8.330,target001,vina,-9.081,target001,dock,-102.022,5.296,20.309,False
ZINC000000000145,lig0132,target001,autodock,-8.100,target001,vina,-10.314,target001,vina,-95.536,3.615,3.615,False
ZINC000000000152,lig0133,target001,autodock,-9.230,target001,autodock,-9.305,target001,dock,-117.466,2.201,4.325,False
ZINC000000000153,lig0134,target001,autodock,-7.750,target001,autodock,-6.864,target001,autodock,-99.411,2.608,4.860,False
ZINC000000000164,lig0135,target001,autodock,-8.530,target001,vina,-7.708,target001,vina,-102.727,5.583,5.583,False
ZINC000000000166,lig0136,target001,autodock,-6.790,target001,vina,-6.793,target001,vina,-87.117,4.949,4.949,False
ZINC000000000167,lig0137,target001,autodock,-9.720,target001,autodock,-7.989,target001,autodock,-104.371,4.858,4.733,False
ZINC000000000172,lig0138,target001,autodock,-8.090,target001,autodock,-7.486,target001,vina,-87.144,6.706,3.747,False
ZINC000000000176,lig0139,target001,autodock,-8.480,target001,vina,-7.658,target001,vina,-82.087,6.173,3.463,False
ZINC000000000179,lig0140,target001,autodock,-8.780,target001,autodock,-8.771,target001,autodock,-98.742,4.222,0.000,False
ZINC000000000181,lig0141,target001,autodock,-7.330,target001,vina,-6.398,target001,autodock,-92.436,1.035,0.087,True
ZINC000000000184,lig0142,target001,autodock,-6.810,target001,vina,-6.214,target001,autodock,-70.241,3.889,0.000,False
ZINC000000000186,lig0143,target001,autodock,-6.070,target001,autodock,-6.973,target001,vina,-89.618,0.002,4.884,False
ZINC000000000189,lig0144,target001,vina,-9.320,target001,vina,-8.265,target001,autodock,-99.972,0.000,6.095,False
ZINC000000000196,lig0145,target001,autodock,-8.330,target001,vina,-6.609,target001,vina,-102.384,2.322,4.711,False
ZINC000000000198,lig0146,target001,autodock,-8.830,target001,vina,-7.946,target001,vina,-105.744,5.273,5.372,False
ZINC000000000200,lig0147,target001,autodock,-8.670,target001,vina,-8.587,target001,autodock,-105.004,4.473,0.000,False
ZINC000000000231,lig0148,target001,autodock,-6.100,target001,autodock,-5.319,target001,autodock,-82.863,12.079,14.097,False
ZINC000000000232,lig0149,target001,autodock,-6.930,target001,autodock,-6.683,target001,autodock,-71.209,4.706,0.000,False
ZINC000000000241,lig0150,target001,autodock,-6.410,target001,vina,-5.929,target001,vina,-78.137,4.500,2.655,False
ZINC000000000245,lig0151,target001,autodock,-8.050,target001,vina,-7.413,target001,vina,-86.051,3.526,3.896,False
ZINC000000000253,lig0152,target001,autodock,-10.420,target001,autodock,-7.503,target001,autodock,-100.597,0.000,0.000,True
ZINC000000000254,lig0153,target001,autodock,-6.930,target001,vina,-7.915,target001,autodock,-85.976,2.409,2.418,False
ZINC000000000255,lig0154,target001,vina,-10.450,target001,vina,-8.552,target001,vina,-106.112,0.000,5.965,False
ZINC000000000259,lig0155,target001,autodock,-7.910,target001,autodock,-8.931,target001,autodock,-109.659,1.245,1.201,True
ZINC000000000267,lig0156,target001,autodock,-4.720,target001,vina,-4.865,target001,vina,-54.210,21.943,21.832,False
ZINC000000000268,lig0157,target001,autodock,-8.400,target001,vina,-7.769,target001,autodock,-95.379,1.056,0.001,True
ZINC000000000270,lig0158,target001,autodock,-8.380,target001,autodock,-8.627,target001,autodock,-100.959,0.000,0.000,True
ZINC000000000272,lig0159,target001,autodock,-7.540,target001,autodock,-5.602,target001,autodock,-88.550,0.000,5.195,False
ZINC000000000276,lig0160,target001,autodock,-7.260,target001,vina,-6.254,target001,vina,-96.217,4.223,2.960,False
ZINC000000000277,lig0161,target001,autodock,-9.520,target001,dock,-8.940,target001,vina,-93.357,6.049,5.285,False
ZINC000000000282,lig0162,target001,autodock,-7.900,target001,autodock,-6.524,target001,autodock,-101.453,5.496,5.496,False
ZINC000000000283,lig0163,target001,vina,-8.070,target001,vina,-6.590,target001,autodock,-84.223,5.591,4.223,False
ZINC000000000284,lig0164,target001,autodock,-7.940,target001,vina,-7.569,target001,vina,-98.841,16.127,15.457,False
ZINC000000000287,lig0165,target001,vina,-6.610,target001,vina,-7.157,target001,vina,-90.733,3.274,3.274,False
ZINC000000000288,lig0166,target001,vina,-8.080,target001,vina,-7.390,target001,autodock,-96.543,1.343,5.213,False
ZINC000000000290,lig0167,target001,autodock,-7.170,target001,vina,-6.095,target001,vina,-61.483,4.710,4.710,False
ZINC000000000296,lig0168,target001,autodock,-7.530,target001,autodock,-8.620,target001,autodock,-79.650,1.211,27.503,False
ZINC000000000298,lig0169,target001,autodock,-6.660,target001,vina,-7.647,target001,autodock,-77.934,2.576,19.507,False
ZINC000000000305,lig0170,target001,autodock,-7.580,target001,vina,-7.612,target001,vina,-85.137,7.708,7.708,False
ZINC000000000316,lig0171,target001,autodock,-6.020,target001,autodock,-8.571,target001,autodock,-85.881,2.223,2.039,False
ZINC000000000327,lig0172,target001,vina,-6.620,target001,vina,-5.862,target001,dock,-58.421,5.916,7.336,False
ZINC000000000334,lig0173,target001,autodock,-7.120,target001,dock,-6.437,target001,autodock,-79.971,2.505,2.717,False
ZINC000000000340,lig0174,target001,autodock,-10.100,target001,autodock,-7.754,target001,autodock,-99.853,6.485,4.599,False
ZINC000000000345,lig0175,target001,autodock,-4.660,target001,vina,-4.541,target001,dock,-60.414,22.019,19.418,False
ZINC000000000346,lig0176,target001,autodock,-8.470,target001,autodock,-7.345,target001,vina,-102.590,4.772,5.332,False
ZINC000000000350,lig0177,target001,autodock,-8.040,target001,vina,-7.553,target001,autodock,-97.291,4.185,5.859,False
ZINC000000000359,lig0178,target001,autodock,-8.960,target001,vina,-7.076,target001,vina,-100.610,4.384,4.408,False
ZINC000000000370,lig0179,target001,autodock,-8.520,target001,vina,-8.335,target001,vina,-88.234,4.438,3.749,False
ZINC000000000371,lig0180,target001,autodock,-5.070,target001,vina,-7.011,target001,vina,-73.745,6.875,5.922,False
ZINC000000000378,lig0181,target001,autodock,-5.030,target001,vina,-5.006,target001,autodock,-53.664,3.812,16.096,False
ZINC000000000381,lig0182,target001,autodock,-7.050,target001,vina,-7.870,target001,vina,-78.118,5.758,5.944,False
ZINC000000000383,lig0183,target001,vina,-8.050,target001,vina,-7.545,target001,vina,-97.341,4.133,3.896,False
ZINC000000000389,lig0184,target001,autodock,-7.590,target001,autodock,-7.104,target001,vina,-92.813,0.000,3.507,False
ZINC000000000390,lig0185,target001,autodock,-6.060,target001,vina,-5.721,target001,autodock,-94.368,16.900,2.010,False
ZINC000000000394,lig0186,target001,autodock,-8.580,target001,autodock,-6.370,target001,dock,-82.749,5.432,5.225,False
ZINC000000000411,lig0187,target001,autodock,-4.060,target001,autodock,-4.496,target001,autodock,-45.670,21.442,21.550,False
ZINC000000000426,lig0188,target001,autodock,-6.690,target001,autodock,-7.321,target001,vina,-82.784,0.587,3.288,False
ZINC000000000430,lig0189,target001,autodock,-8.730,target001,vina,-6.701,target001,autodock,-92.908,3.267,17.872,False
ZINC000000000431,lig0190,target001,autodock,-10.390,target001,vina,-8.678,target001,vina,-96.502,4.363,4.363,False
ZINC000000000432,lig0191,target001,autodock,-8.360,target001,autodock,-8.827,target001,autodock,-95.805,2.785,2.785,False
ZINC000000000434,lig0192,target001,autodock,-7.160,target001,vina,-6.644,target001,autodock,-89.631,6.279,1.750,False
